v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"0140-00000123-002","1","","N95 Particulate Respirator, 8210","Sold by the box of 20.","","","","","20","BX","0","0","0","1","1","0","0","","2020-03-19 16:08:44","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000073-001","1","","North 7700 Half-face APR, Small","","","","","","50","EA","0","0","0","1","1","0","0","","2020-03-20 13:37:39","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000074-001","1","","North 7700 Half-face APR, Medium","","","","","","50","EA","0","0","0","1","1","0","0","","2020-03-20 13:38:12","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000075-001","1","","North 7700 Half-face APR, Large","","","","","","50","EA","0","0","0","1","1","0","0","","2020-03-20 13:39:40","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000016-002","1","ppe/northfilter.jpg","Filter P100 for North 5500/7700 APR (No cost)","Tracking item for filters sold with masks.  Supplied by the case, case quantity 72.  Max 2 cases or 144 filter sets.","","","","","0","PR","0","0","0","1","1","0","0","","2020-03-20 13:42:16","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000087-001","1","","Reusable Splash Face Shield, replacement shield","","","","","","3","EA","0","0","0","1","1","0","0","","2020-03-20 13:48:19","1","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000043-001","1","ppe/N95duckbillmask.jpg","Mask, N95 Regular","Sold as a box of 35 each.","","","","","35","BX","0","0","0","1","1","0","0","","2020-03-24 09:43:25","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000147-001","1","ppe/N95duckbillmask.jpg","Mask, N95, Small","sold as a box of 35 each.","","","","","35","BX","0","0","0","1","1","0","0","","2020-03-24 10:51:55","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000121-001","1","","N95 Particulate Respirator, 1860","sold by the box of 20 each. Regular size.","","","","","40","BX","0","0","0","1","1","0","0","","2020-03-25 13:59:11","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000088-001","1","","Safety Goggles","","","","","","11.06","EA","0","0","0","1","1","0","0","","2020-03-30 17:16:34","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000149-001","1","","Reusable cover gown","This Gown fits most people. The is an extra Large available if BMI is high or height over ~ 5'11""","","","","","40","EA","0","0","0","1","1","0","0","","2020-04-15 12:03:26","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000153-001","1","","N95 Filtering Face-piece MOLDEX 2200N95 Size Regular","N95 Filtering Face-piece MOLDEX 2200N95 Size Regular (Medium / Large) Packed 20 to a box, order only in increments of 20.","https://www.moldex.com/product/2200-n95-series-respirator/","","","","1","EA","0","0","0","20","1","0","0","","2020-04-16 17:46:50","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000150-001","1","ppe/Sanitizer8ozpump.jpg","Hand Sanitizer 8oz, with pump dispenser","Sold by the each, 24/cs. Limit is 24.  This is a pick up only, no shipping, unless you are in Marion County.","","","","","9","BTL","0","0","0","1","1","0","0","","2020-04-17 10:17:53","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000151-001","1","ppe/Sanitizer2oz.jpg","Hand Sanitizer liquid 2oz","This is liquid hand sanitizer. Sold by the each, 121/cs. Limit is 121.  This is a pick up only, no shipping, unless you are in Marion County.","","","","","2.5","BTL","0","0","0","1","1","0","0","","2020-04-17 12:31:29","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000152-001","1","","Reusable cover gown, X-Large","","","","","","45","EA","0","0","0","1","1","0","0","","2020-04-23 11:11:28","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0140-00000155-001","1","","MSA P100 Filter","","","","","","13.5","PAC","0","0","0","1","1","0","0","","2020-04-29 15:07:41","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000156-001","1","","Hand Sanitizer, Gelled. 2.5 Gal. min 70% alcohol","Bulk packaging. Various manufacturers. Minimum 70% ethyl or isopropyl alcohol active ingredients","","","","","112.5","BTL","0","0","0","1","1","0","0","","2020-05-18 10:26:17","0","","PPE","--none--","0","0","0","0","0","0","","",""
"0140-00000034-002","1","ppe/MaskEarLoop.jpg","Mask, Surgical with ear loop","Sold by the individual mask, quantities of 50 will be sent in one complete box. Limit 300.","","","","","0.75","EA","0","0","0","50","50","0","0","","2021-01-21 09:19:24","1","","PPE","--none--","1","0","0","0","0","0","","",""
"0150-00000001-001","1","/splinting/anklehitch.jpg","Ankle Hitch for traction Splint","<i>Sold by the each. </i>","","","","","12.09","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000002-001","1","splinting/board18.jpg","Splint, Board 18 Disposable","<i>Sold by the each. </i>","","","","","1.25","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000003-001","1","splinting/board9.jpg","Splint, Board 9 Disposable","<i>Sold by the each. </i>","","","","","0.63","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","161","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000004-001","1","splinting/SamSplintOrange.jpg","Splint, Conformable SAM Splint, rolled","<i>Sold by the each. </i>","","","","","7.25","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000005-001","1","/splinting/ladder.jpg","Splint, Conformable Ladder Splint","<i>Sold by the each. </i>","","","","","5.78","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","31","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000006-001","1","/splinting/splintset.jpg","Splint, Kit 2 each Padded 15, 36, 54  2 EA. / KIT","<i>Sold by the each. </i>","","","","","33.22","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000007-001","1","/splinting/12splint.jpg","Splint, Padded 15","<i>Sold by the each. </i>","","","","","3.03","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000008-001","1","/splinting/24splint.jpg","Splint, Padded 36","<i>Sold by the each. </i>","","","","","4.6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000009-001","1","/splinting/36splint.jpg","Splint, Padded 54","<i>Sold by the each. </i>","","","","","6.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Splinting","--none--","1","0","0","0","0","0","","",""
"0150-00000010-001","1","/splinting/adulttraction.jpg","Splint, traction Adult","<i>Sold by the each, limit 14. </i>","","","","","195","EA","0","1","0","1","1","0","0","","2012-07-30 11:06:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000011-001","1","no_picture.gif","Splint, traction, kit 1 each Adult and Pediatric","<i>Sold by the each, limit 14. </i>","","","","","384.89","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000012-001","1","/splinting/pedstraction.jpg","Splint, traction, Pediatric","<i>Sold by the each, limit 14. </i>","","","","","192.45","EA","0","1","0","1","1","0","0","","2012-07-30 11:06:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000013-001","1","no_picture.gif","Reel Splint, Adult","","","","","","458.06","EA","0","1","0","1","1","0","0","","2014-05-13 11:30:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000014-001","1","no_picture.gif","Reel Splint, Pediatric","","","","","","458.06","EA","0","1","0","1","1","0","0","","2014-08-27 04:39:00","0","","Splinting","--none--","0","0","0","0","0","0","","",""
"0150-00000004-002","1","splinting/SamSplintFolded.jpg","Splint, Conformable SAM Splint, folded","<i>Sold by the each. </i>","","","","","7.25","EA","0","0","0","1","1","0","0","","2016-10-20 09:04:30","1","","Splinting","--none--","1","0","0","0","0","0","","",""
"0155-00000001-001","1","/spo2/adhesivedots.jpg","Adhesive Dots for pediatric sensor, Replacement","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000002-001","1","/spo2/pulseox.jpg","Meter, SpO2 w/adult probe Nellcor","<b>IEMS Restricted List</b>","","","","","715","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000003-001","1","/spo2/nailpad.jpg","Nail Polish Remover","<i>Sold by the each, limit 100 ( 1 bx). </i>","","","","","0.03","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","200","","SpO2 Supplies","--none--","1","0","0","0","0","0","","",""
"0155-00000004-001","1","no_picture.gif","Sensor SpO2 Reusable Ear Clips","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000005-001","1","no_picture.gif","Sensor SpO2 Reusable Ear probe","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000006-001","1","/spo2/reusable.jpg","Sensor SpO2, Adult Reusable Finger","<b>IEMS Restricted List</b>","","","","","88.62","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000007-001","1","no_picture.gif","Sensor SpO2, Disposable Tape for Ear piece","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000008-001","1","/spo2/pedssensor.jpg","Nellcor Sensor SpO2, Neonatal","<i>Sold by the each. </i> Not compatible with Zoll-X series.","","","","","13.53","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000009-001","1","no_picture.gif","Sensor Wraps Adhesive Wraps","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0155-00000011-001","1","","Nonin Pulse Oximeter","","","","","","250","EA","0","0","0","1","1","0","0","","2018-11-27 15:29:51","0","","SpO2 Supplies","--none--","0","0","0","0","0","0","","",""
"0170-00000002-001","1","no_picture.gif","Adhesive, Mastiol liquid","<i>Sold by the each, limit 14. </i>","","","","","1.76","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"0170-00000003-001","1","wound_care/CleansingTowelette.jpg","Towelette, Cleansing Wipe","<i>Sold by the box. </i>","","","","","1.99","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","5","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000004-001","1","/wound_care/bacitracin.jpg","Bacitracin Ointment","<i>Sold by the each, 144 each per box. </i>","","","","","0.2","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000005-001","1","/wound_care/bandaid.jpg","Bandage / Dressing 1 x 3 Band-Aid (100/bx)","Boxes of 100 each.  Ordering quantity is in boxes.","","","","","2.09","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","97","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000006-001","1","/wound_care/kling.jpg","Bandage / Dressing, Gauze Roll 2 Kling","Sold by the individual roll or by the box in increments of 12.  Order individually.","","","","","0.35","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1056","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000007-001","1","/wound_care/kerlix.jpg","Bandage / Dressing, Gauze Roll Bandage / Dressing 4 Kerlix","Order by the individual roll. 100 rolls/case.","","","","","0.95","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","2193","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000008-001","1","/wound_care/cobanone.jpg","BANDAGE COHESIVE 1 TAN COBAN 1 X 180","<i>Sold by the each, 12 each/box </i>","","","","","0.71","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","2301","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000009-001","1","/wound_care/cobantwo.jpg","BANDAGE COHESIVE 2 TAN COBAN 2 X 180","<i>Sold by the each, 12 each/box </i>","","","","","1.29","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1507","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000010-001","1","/wound_care/cobanfour.jpg","BANDAGE COHESIVE 4 TAN COBAN 4 X 180","<i>Sold by the each, 12 each/box </i>","","","","","1.89","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","12","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000011-001","1","wound_care/coban6.jpg","BANDAGE COHESIVE 6 TAN COBAN 6 X 180","<i>Sold by the each, 12 each/box </i>","","","","","2.7","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","270","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000018-001","1","/wound_care/triband.jpg","Bandage, Triangular","<i>Sold by the each, 12 each/pack </i>","","","","","0.45","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","951","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000019-001","1","/wound_care/washbasin.jpg","Basin, Large Wash","<i>Sold by the each, 50 each/case </i>","","","","","0.6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","540","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000020-001","1","/wound_care/emesisbasin.jpg","Basin, Small Emesis","","","","","","0.11","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","707","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000021-001","1","/wound_care/emergblanket.jpg","Blanket, Mylar (Space Blanket)","<i>Sold by the each. </i>","","","","","1.21","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","60","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000024-001","1","/wound_care/coldpack.jpg","Cold Pack, Chemical, Single Use","Sold individually or in a case of 50.","","","","","0.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000025-001","1","/wound_care/israeli.jpg","Dressing, Israeli Bandage","<i>Sold by the each. </i>","","","","","7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"0170-00000029-001","1","/wound_care/traumadress.jpg","Dressing, Absorbent Pad 10 x 30 (Trauma Pad)","<i>Sold by the each. </i>","","","","","1.54","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","211","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000030-001","1","/wound_care/5by9.jpg","Dressing, Absorbent Pad 5 x 9","Sold by the each. There are 36 each in a box.","","","","","0.19","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","45","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000031-001","1","/wound_care/4by4.jpg","Dressing, Gauze Pad 4 x 4","<i>Sold by the box, 24 boxes/case. </i>","","","","","3.15","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","276","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
"0170-00000032-001","1","/wound_care/eyepad.jpg","Dressing, Gauze Pad Eye Patch","<i>Sold by the each, limit 14. </i>","","","","","0.17","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Wound Care / Dressing / Bandage","--none--","0","0","0","0","0","0","","",""
"0170-00000033-001","1","/wound_care/salinepour.jpg","Irrigation 0.9% Normal Saline, Pour Bottle","<i>Sold by the each, 12 each/case. </i>","","","","","3.68","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","93","","Wound Care / Dressing / Bandage","--none--","1","0","0","0","0","0","","",""
